9.739363139344864306e-02,2.216912909980665036e-01,9.015531634919443649e-01,1.582100039753368748e+01,-7.138628319762068131e+00
9.735743409413956384e-02,2.216938480880003559e-01,9.015851281871829492e-01,1.581602515933041531e+01,-7.141893043032243149e+00
9.738097206072938994e-02,2.217407578684806868e-01,9.014622295941232544e-01,1.581819590926502705e+01,-7.140719735294091208e+00
9.734919021108293102e-02,2.217590136320999328e-01,9.014549696287467162e-01,1.581428810647893712e+01,-7.144160341838870387e+00
9.735804563823677316e-02,2.216831252878498637e-01,9.016144009344602139e-01,1.581724142454616810e+01,-7.140222383168325138e+00
9.738068125042841083e-02,2.217000899541056447e-01,9.015037485152029850e-01,1.581978893061195812e+01,-7.138764237551848524e+00
9.737327086032435131e-02,2.216385469571612865e-01,9.016195374219917458e-01,1.581763904396011711e+01,-7.140148256331464438e+00
9.738929035028157100e-02,2.216662908356926143e-01,9.014709525498254550e-01,1.582045972303394166e+01,-7.139056426381806375e+00
9.738775225640063093e-02,2.216770267090219515e-01,9.016472838357569852e-01,1.582057565114440933e+01,-7.135116723658078364e+00
9.737157648040832558e-02,2.217152005707062334e-01,9.015844527799179442e-01,1.581853380387124730e+01,-7.141465752452788252e+00
9.739701084815409471e-02,2.217321014392546197e-01,9.014828461268804549e-01,1.582174038328464327e+01,-7.139646162844618615e+00
9.731703377702853597e-02,2.217481251887774008e-01,9.014755263431466492e-01,1.581150466520957565e+01,-7.143346679200545779e+00
9.737721521824711790e-02,2.216729309050491370e-01,9.014773443919557039e-01,1.581831006070476953e+01,-7.140401972134164055e+00
9.737427241364220165e-02,2.217285400558895170e-01,9.015288072942095887e-01,1.582026675979995289e+01,-7.140223065608161335e+00
9.738164284447911601e-02,2.217426690133476042e-01,9.015047398392033173e-01,1.581861326570439630e+01,-7.138564726549972761e+00
9.733824149849029661e-02,2.217769982877712542e-01,9.015034322009956025e-01,1.581454398451207766e+01,-7.142199358121608554e+00
9.734567280374049891e-02,2.217824960400189838e-01,9.014401539009226916e-01,1.581327573354255733e+01,-7.142269715568710708e+00
9.736971762179143230e-02,2.216876179424420168e-01,9.015565876795283984e-01,1.581683179874234568e+01,-7.140363523071762586e+00
9.736076669166690567e-02,2.217150976425636133e-01,9.014995415021413994e-01,1.581592966746594797e+01,-7.140848963824625528e+00
9.736788999043360926e-02,2.216865967483885314e-01,9.015549972622458608e-01,1.581691549723806034e+01,-7.138619669838351278e+00
1.199651405886055233e-01,1.708806313926683196e-01,9.998580986056211373e-01,1.823251266794028425e+01,-4.072094118107989595e-03
9.642816228914030674e-02,2.237817507971559539e-01,9.001283681084601973e-01,1.562726534040025683e+01,-7.201436232515599833e+00
9.639417984062877143e-02,2.238975803820340560e-01,8.999858418825076312e-01,1.562324405435862218e+01,-7.203123041988067854e+00
9.644127859916351575e-02,2.237817378608391028e-01,9.000894833321646527e-01,1.562722503872996249e+01,-7.200329705288024407e+00
9.639524122081652435e-02,2.239492944156238896e-01,8.999396597345739046e-01,1.562316512959146841e+01,-7.202923253931217573e+00
